City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,Clyde River,70.4692,-68.5914,-14.57,76,100,25.32,CA,2022-02-14 01:52:17
294,Orchard Homes,46.8633,-114.0484,37.54,62,0,3.0,US,2022-02-14 01:52:18
295,Hualmay,-11.0964,-77.6139,71.38,80,100,9.6,PE,2022-02-14 01:52:19
296,Wajid,3.8093,43.2471,71.8,59,100,18.05,SO,2022-02-14 01:52:19
297,Diego De Almagro,-26.3667,-70.05,65.25,41,75,2.42,CL,2022-02-14 01:52:20
298,Qurbus,36.8167,10.5687,55.74,85,100,12.44,TN,2022-02-14 01:52:20
299,Catole Do Rocha,-6.3439,-37.7467,74.52,84,88,6.29,BR,2022-02-14 01:52:21
300,Dicabisagan,17.0818,122.4157,81.37,73,78,7.27,PH,2022-02-14 01:52:22
301,Acari,-15.4311,-74.6158,73.76,76,38,3.87,PE,2022-02-14 01:52:22
302,Aklavik,68.2191,-135.0107,-24.77,98,100,10.74,CA,2022-02-14 01:52:23
303,Kaitangata,-46.2817,169.8464,60.93,70,99,6.62,NZ,2022-02-14 01:52:23
304,Banda Aceh,5.5577,95.3222,81.09,72,64,7.0,ID,2022-02-14 01:52:24
305,Padang,-0.9492,100.3543,80.65,62,63,0.74,ID,2022-02-14 01:52:25
306,Cootamundra,-34.65,148.0333,86.95,28,100,1.36,AU,2022-02-14 01:52:26
307,Lagoa,39.05,-27.9833,56.64,60,100,5.06,PT,2022-02-14 01:52:26
308,Todos Santos,23.45,-110.2167,71.67,77,22,1.54,MX,2022-02-14 01:52:27
309,Male,4.1748,73.5089,82.35,74,75,12.66,MV,2022-02-14 01:52:27
310,Nemours,48.2751,2.6908,53.94,81,100,21.25,FR,2022-02-14 01:52:28
311,Tilichiki,60.4667,166.1,-11.52,90,32,10.27,RU,2022-02-14 01:52:29
312,Kangalassy,62.3464,129.9628,-32.87,96,79,1.68,RU,2022-02-14 01:52:29
313,Canon City,38.441,-105.2424,50.16,27,0,10.36,US,2022-02-14 01:52:30
314,Suntar,62.1444,117.6319,-10.08,97,100,1.28,RU,2022-02-14 01:52:30
315,Gweru,-19.45,29.8167,58.05,65,0,5.41,ZW,2022-02-14 01:52:31
316,Ahtopol,42.1,27.95,36.21,73,99,8.5,BG,2022-02-14 01:52:32
317,Tyrma,50.0833,132.1667,15.33,88,100,3.49,RU,2022-02-14 01:52:32
318,Gueugnon,46.6036,4.0629,51.75,57,100,12.44,FR,2022-02-14 01:52:33
319,Bubaque,11.2833,-15.8333,77.99,62,0,4.27,GW,2022-02-14 01:52:33
320,Hilo,19.7297,-155.09,78.24,80,42,3.0,US,2022-02-14 01:53:34
321,Daru,-9.0763,143.2092,85.24,62,71,10.29,PG,2022-02-14 01:53:34
322,Concordia,-31.393,-58.0209,61.79,77,0,5.23,AR,2022-02-14 01:53:35
323,Batagay-Alyta,67.8006,130.4114,-9.42,76,77,4.97,RU,2022-02-14 01:53:35
324,Great Falls,47.5002,-111.3008,40.68,60,75,10.36,US,2022-02-14 01:53:36
325,Krasnozerskoye,53.9828,79.2374,-4.81,99,40,8.57,RU,2022-02-14 01:53:36
326,Mount Gambier,-37.8333,140.7667,75.11,50,23,10.36,AU,2022-02-14 01:53:37
327,Northam,51.0333,-4.2167,45.61,88,65,17.05,GB,2022-02-14 01:53:38
328,Leh,34.1667,77.5833,-1.5,86,54,2.8,IN,2022-02-14 01:53:38
329,Devonport,-41.1667,146.35,79.02,58,99,7.78,AU,2022-02-14 01:53:39
330,Kibala,9.1104,18.3463,71.55,37,0,0.0,TD,2022-02-14 01:53:40
331,Cauquenes,-35.9671,-72.3225,56.64,91,18,4.45,CL,2022-02-14 01:53:40
332,Kamaishi,39.2667,141.8833,31.15,40,11,3.58,JP,2022-02-14 01:53:41
333,Samana,19.2056,-69.3369,73.76,88,0,6.26,DO,2022-02-14 01:53:41
334,Rock Sound,24.9,-76.2,76.91,81,87,13.22,BS,2022-02-14 01:53:42
335,Kulu,39.0951,33.0799,31.35,83,100,4.07,TR,2022-02-14 01:53:42
336,Taszar,46.3747,17.9059,30.58,84,1,5.59,HU,2022-02-14 01:53:43
337,Akyab,20.15,92.9,66.25,48,11,5.91,MM,2022-02-14 01:53:44
338,Boa Vista,2.8197,-60.6733,84.18,58,0,13.8,BR,2022-02-14 01:49:20
339,Aasiaat,68.7098,-52.8699,-9.08,91,94,17.45,GL,2022-02-14 01:53:45
340,Balabac,7.9868,117.0645,82.17,75,100,12.57,PH,2022-02-14 01:53:46
341,Langarud,37.197,50.1535,46.38,84,100,6.49,IR,2022-02-14 01:53:46
342,Arlit,18.7369,7.3853,65.75,12,0,5.48,NE,2022-02-14 01:53:47
343,Requena,39.4883,-1.1004,51.51,87,100,17.13,ES,2022-02-14 01:53:47
344,Kyra,49.5776,111.9753,-12.73,91,23,1.54,RU,2022-02-14 01:53:48
345,Klaksvik,62.2266,-6.589,32.92,65,100,28.7,FO,2022-02-14 01:53:49
346,Monywa,22.1167,95.1333,65.68,40,0,9.15,MM,2022-02-14 01:53:49
347,Mastic Beach,40.7668,-72.8521,28.98,88,100,8.05,US,2022-02-14 01:53:50
348,Ballina,-28.8667,153.5667,78.84,76,75,10.36,AU,2022-02-14 01:53:50
349,Dzhebariki-Khaya,62.2167,135.8,-25.64,96,81,1.16,RU,2022-02-14 01:53:51
350,Oltu,40.5498,42.0013,26.83,64,100,4.32,TR,2022-02-14 01:53:52
351,Ponta Do Sol,32.6667,-17.1,61.72,71,88,1.3,PT,2022-02-14 01:53:53
352,Simpang,-1.2667,104.0833,82.18,80,88,0.18,ID,2022-02-14 01:53:53
353,Alto Araguaia,-17.3147,-53.2153,69.31,93,21,4.47,BR,2022-02-14 01:53:54
354,Tumarbong,10.3766,119.4579,82.35,70,100,3.53,PH,2022-02-14 01:53:55
355,San Angelo,31.4638,-100.437,54.9,28,0,4.0,US,2022-02-14 01:53:55
356,Whitehorse,60.7161,-135.0538,25.57,68,100,12.66,CA,2022-02-14 01:53:56
357,Mora,11.0461,14.1401,69.42,19,38,6.17,CM,2022-02-14 01:53:56
358,Sukhobezvodnoye,57.0491,44.8891,19.58,96,100,7.07,RU,2022-02-14 01:53:57
359,Emba,48.8264,58.1442,15.24,95,100,13.18,KZ,2022-02-14 01:53:57
360,Martil,35.6166,-5.2752,58.96,72,98,8.05,MA,2022-02-14 01:53:58
361,Port Lincoln,-34.7333,135.8667,71.87,69,15,11.99,AU,2022-02-14 01:53:58
362,Codajas,-3.8367,-62.0569,73.81,98,100,2.21,BR,2022-02-14 01:53:59
363,Ardesen,41.1911,40.9875,39.16,81,100,5.75,TR,2022-02-14 01:53:59
364,Port Hardy,50.6996,-127.4199,49.75,66,100,2.3,CA,2022-02-14 01:54:00
365,Amapa,1.0,-52.0,72.39,99,100,2.1,BR,2022-02-14 01:54:00
366,Pangnirtung,66.1451,-65.7125,-29.2,75,20,8.05,CA,2022-02-14 01:55:01
367,Broken Hill,-31.95,141.4333,92.91,18,40,11.5,AU,2022-02-14 01:52:21
368,Terenos,-20.4422,-54.8603,80.31,65,20,4.61,BR,2022-02-14 01:55:02
369,Hami,42.8,93.45,25.14,44,12,6.55,CN,2022-02-14 01:55:02
370,Binzhou,37.3667,118.0167,30.0,56,81,10.54,CN,2022-02-14 01:55:03
371,Gezing,47.9178,13.1299,32.36,67,0,11.5,AT,2022-02-14 01:55:03
372,Bekhtery,46.251,32.2927,31.39,68,36,8.21,UA,2022-02-14 01:55:04
373,Joshimath,30.5667,79.5667,38.55,38,0,8.84,IN,2022-02-14 01:55:04
374,Petropavlovsk-Kamchatskiy,53.0452,158.6483,23.59,54,75,17.9,RU,2022-02-14 01:55:05
375,Nawa,27.0167,75.0,54.5,41,0,5.41,IN,2022-02-14 01:55:05
376,Quelimane,-17.8786,36.8883,76.95,88,40,2.3,MZ,2022-02-14 01:55:06
377,Bainbridge,47.6262,-122.5212,55.38,64,100,4.0,US,2022-02-14 01:55:06
378,Cherskiy,68.75,161.3,-21.87,97,95,6.29,RU,2022-02-14 01:55:07
379,Sabratah,32.7933,12.4885,54.72,61,18,7.99,LY,2022-02-14 01:55:08
380,Baudh,20.8416,84.3213,59.41,31,6,1.03,IN,2022-02-14 01:55:08
381,Hauterive,46.0901,3.4459,52.02,66,99,16.31,FR,2022-02-14 01:55:09
382,Saint-Pierre,-21.3393,55.4781,78.48,73,0,3.44,RE,2022-02-14 01:55:09
383,Kuching,1.55,110.3333,80.82,83,20,5.99,MY,2022-02-14 01:52:04
384,Calvinia,-31.4707,19.776,71.83,59,17,6.8,ZA,2022-02-14 01:55:10
385,Naze,28.3667,129.4833,56.32,82,100,19.82,JP,2022-02-14 01:55:10
386,Basudebpur,21.1353,86.7386,63.66,43,10,5.46,IN,2022-02-14 01:55:11
387,Hillsboro,45.5229,-122.9898,57.87,64,94,1.01,US,2022-02-14 01:53:52
388,Zhezkazgan,47.8043,67.7144,31.98,93,100,24.61,KZ,2022-02-14 01:55:12
389,Puerto Baquerizo Moreno,-0.9,-89.6,75.47,85,53,5.19,EC,2022-02-14 01:55:13
390,Hobyo,5.3505,48.5268,76.59,71,67,16.55,SO,2022-02-14 01:55:13
391,Aksu,41.1231,80.2644,27.12,42,98,3.69,CN,2022-02-14 01:55:14
392,Kholodnyy,62.7167,147.95,-23.55,94,72,0.78,RU,2022-02-14 01:55:14
393,Enshi,30.3,109.4833,44.96,76,61,0.85,CN,2022-02-14 01:55:15
394,Matara,5.9485,80.5353,74.39,85,62,5.41,LK,2022-02-14 01:55:15
395,Mabaruma,8.2,-59.7833,70.74,95,98,3.15,GY,2022-02-14 01:55:16
396,Harper,4.375,-7.7169,76.98,87,32,3.74,LR,2022-02-14 01:55:16
397,Samarai,-10.6167,150.6667,83.23,69,69,7.92,PG,2022-02-14 01:55:17
398,Iquique,-20.2208,-70.1431,68.04,74,25,5.97,CL,2022-02-14 01:52:17
399,Plettenberg Bay,-34.0527,23.3716,67.05,92,100,9.28,ZA,2022-02-14 01:55:18
400,Oga,46.4631,10.347,19.69,93,38,4.25,IT,2022-02-14 01:55:18
401,Warri,5.5167,5.75,77.65,88,16,3.15,NG,2022-02-14 01:55:19
402,Vao,-22.6667,167.4833,80.46,80,99,9.13,NC,2022-02-14 01:55:19
403,Chingirlau,51.095,54.0814,13.15,97,100,9.37,KZ,2022-02-14 01:55:20
404,Salalah,17.0151,54.0924,66.96,29,0,17.83,OM,2022-02-14 01:55:21
405,Lufilufi,-13.8745,-171.5986,87.58,76,75,5.91,WS,2022-02-14 01:55:21
406,Van,38.4924,43.3831,22.19,57,100,7.36,TR,2022-02-14 01:55:22
407,Gemlik,40.4309,29.1597,43.65,91,100,3.8,TR,2022-02-14 01:55:22
408,Bhojudih,23.6333,86.45,61.09,39,3,2.64,IN,2022-02-14 01:55:23
409,Sakakah,29.9697,40.2064,44.17,32,0,3.58,SA,2022-02-14 01:55:24
410,Tezu,27.9167,96.1667,62.37,30,0,1.05,IN,2022-02-14 01:55:24
411,Karratha,-20.7377,116.8463,95.85,38,60,9.01,AU,2022-02-14 01:55:25
412,Gat,31.61,34.7642,55.4,100,99,7.43,IL,2022-02-14 01:55:25
413,Codrington,-38.2667,141.9667,71.44,60,25,10.71,AU,2022-02-14 01:55:26
414,Orangeburg,33.4918,-80.8557,49.51,81,7,11.65,US,2022-02-14 01:55:26
415,Sept-Iles,50.2001,-66.3821,-4.95,75,20,2.3,CA,2022-02-14 01:55:27
416,Rincon,32.296,-81.2354,53.56,26,0,14.97,US,2022-02-14 01:52:45
417,Celestun,20.8667,-90.4,70.52,72,96,20.56,MX,2022-02-14 01:56:28
418,Olhao,37.0286,-7.8411,58.89,94,75,5.75,PT,2022-02-14 01:56:28
419,Caravelas,-17.7125,-39.2481,75.09,91,95,4.72,BR,2022-02-14 01:56:29
420,Geraldton,-28.7667,114.6,82.81,65,0,6.91,AU,2022-02-14 01:56:30
421,Olafsvik,64.8945,-23.7142,32.45,72,100,12.53,IS,2022-02-14 01:56:31
422,Guabito,9.5,-82.6167,73.71,92,57,4.47,PA,2022-02-14 01:56:31
423,Wangou,42.0623,126.9127,16.66,89,100,2.73,CN,2022-02-14 01:56:32
424,Guerrero Negro,27.9769,-114.0611,69.04,38,6,9.66,MX,2022-02-14 01:56:32
425,Traipu,-9.9706,-37.0033,79.74,75,85,9.71,BR,2022-02-14 01:56:33
426,Dingle,10.9995,122.6711,83.37,70,100,10.18,PH,2022-02-14 01:56:34
427,Chokwe,-24.5333,32.9833,69.42,95,0,4.97,MZ,2022-02-14 01:56:34
428,Los Llanos De Aridane,28.6585,-17.9182,60.55,80,75,8.05,ES,2022-02-14 01:56:35
429,Yuzhno-Sukhokumsk,44.6581,45.6436,29.88,68,0,1.36,RU,2022-02-14 01:56:35
430,Yaan,7.3833,8.5667,78.73,14,97,3.83,NG,2022-02-14 01:56:36
431,San Cristobal,7.7669,-72.225,73.58,77,100,1.32,VE,2022-02-14 01:56:36
432,Qaqortoq,60.7167,-46.0333,14.36,95,100,11.05,GL,2022-02-14 01:56:37
433,Lompoc,34.6391,-120.4579,73.54,67,0,4.61,US,2022-02-14 01:56:38
434,Sur,22.5667,59.5289,70.18,72,0,14.63,OM,2022-02-14 01:56:38
435,Magelang,-7.4706,110.2178,82.74,83,98,0.65,ID,2022-02-14 01:56:39
436,Pingliang,35.5392,106.6861,26.38,79,13,2.53,CN,2022-02-14 01:56:39
437,Atyrau,47.1167,51.8833,26.62,93,40,11.18,KZ,2022-02-14 01:56:40
438,Berlevag,70.8578,29.0864,20.75,90,100,7.29,NO,2022-02-14 01:56:41
439,Luangwa,-15.6167,30.4167,69.39,94,97,1.63,ZM,2022-02-14 01:56:41
440,Comodoro Rivadavia,-45.8667,-67.5,62.46,55,0,12.66,AR,2022-02-14 01:54:58
441,Saint Anthony,45.0205,-93.218,8.15,79,100,10.36,US,2022-02-14 01:56:43
442,Mocajuba,-2.5842,-49.5072,73.2,96,98,2.26,BR,2022-02-14 01:56:44
443,Galeana,24.8333,-100.0667,51.31,65,100,3.2,MX,2022-02-14 01:56:44
444,Metro,-5.1131,105.3067,76.48,90,100,1.23,ID,2022-02-14 01:56:45
445,Gbarnga,6.9956,-9.4722,69.42,99,18,0.63,LR,2022-02-14 01:56:45
446,Sao Miguel Do Araguaia,-13.275,-50.1628,71.08,94,57,3.47,BR,2022-02-14 01:56:46
447,Touros,-5.1989,-35.4608,81.5,75,5,13.02,BR,2022-02-14 01:56:46
448,Jamsa,61.8642,25.19,35.15,98,100,10.45,FI,2022-02-14 01:56:47
449,Manaure,11.7751,-72.4445,77.77,79,1,19.08,CO,2022-02-14 01:56:48
450,Takoradi,4.8845,-1.7554,78.44,86,100,7.38,GH,2022-02-14 01:56:48
451,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,72.99,98,100,1.21,BR,2022-02-14 01:56:49
452,Richards Bay,-28.783,32.0377,76.5,89,100,8.95,ZA,2022-02-14 01:56:50
453,Qandala,11.472,49.8728,72.28,68,74,3.38,SO,2022-02-14 01:56:50
454,Zabol,32.25,67.25,39.38,53,93,4.79,AF,2022-02-14 01:56:51
455,Gwadar,25.1216,62.3254,69.53,71,36,4.25,PK,2022-02-14 01:56:52
456,Porto Empedocle,37.2934,13.5264,49.89,85,100,6.35,IT,2022-02-14 01:56:52
457,Bad Kissingen,50.2,10.0833,38.59,82,16,2.62,DE,2022-02-14 01:56:53
458,Wanaka,-44.7,169.15,70.11,44,96,3.0,NZ,2022-02-14 01:56:53
459,Belmonte,-15.8631,-38.8828,77.5,88,91,6.29,BR,2022-02-14 01:56:54
460,Kralendijk,12.15,-68.2667,78.87,79,8,20.85,BQ,2022-02-14 01:57:54
461,Lungi,9.2212,-12.6831,73.0,90,10,4.0,SL,2022-02-14 01:57:55
462,Longhua,23.6137,114.1919,56.77,72,3,4.9,CN,2022-02-14 01:57:56
463,Ojinaga,29.5667,-104.4167,58.15,19,0,3.44,MX,2022-02-14 01:57:56
464,Koutsouras,35.0339,25.9469,54.1,70,25,12.1,GR,2022-02-14 01:57:57
465,Neuquen,-38.9516,-68.0591,75.09,50,0,0.0,AR,2022-02-14 01:57:57
466,Severnyy,50.677,36.5532,21.24,86,0,8.95,RU,2022-02-14 01:57:58
467,Great Yarmouth,52.6083,1.7305,49.44,91,100,24.87,GB,2022-02-14 01:57:58
468,Vestmannaeyjar,63.4427,-20.2734,34.72,75,100,31.29,IS,2022-02-14 01:57:59
469,Santa Lucia,27.9117,-15.5407,54.77,72,20,12.66,ES,2022-02-14 01:58:00
470,Rognan,67.0953,15.3878,33.06,90,100,7.05,NO,2022-02-14 01:58:00
471,Oktyabrskiy,54.4815,53.471,1.45,100,100,2.71,RU,2022-02-14 01:58:01
472,Barra Dos Coqueiros,-10.9089,-37.0386,82.42,78,40,10.36,BR,2022-02-14 01:58:01
473,Kirkuk,35.4681,44.3922,49.05,46,0,6.35,IQ,2022-02-14 01:58:02
474,Chandur Bazar,21.2417,77.7456,62.56,37,5,5.5,IN,2022-02-14 01:58:02
475,Nuuk,64.1835,-51.7216,4.42,95,100,3.87,GL,2022-02-14 01:58:03
476,Panguipulli,-39.6333,-72.3333,55.11,72,100,0.47,CL,2022-02-14 01:58:03
477,Chapais,49.7834,-74.8492,-22.22,100,91,1.34,CA,2022-02-14 01:58:04
478,Shingu,33.7333,135.9833,47.39,72,100,4.92,JP,2022-02-14 01:58:04
479,Sola,-13.8833,167.55,82.76,76,95,18.14,VU,2022-02-14 01:58:05
480,Hofn,64.2539,-15.2082,22.73,67,31,9.91,IS,2022-02-14 01:58:05
481,Seymchan,62.8833,152.4333,-29.79,95,77,1.7,RU,2022-02-14 01:58:06
482,Nishihara,26.1842,127.7558,64.06,88,75,18.41,JP,2022-02-14 01:58:07
483,Nanortalik,60.1432,-45.2371,20.71,94,100,27.2,GL,2022-02-14 01:58:08
484,Tabas,33.5959,56.9244,46.06,49,0,7.2,IR,2022-02-14 01:58:09
485,Palomares,17.15,-95.0667,60.24,78,100,19.95,MX,2022-02-14 01:58:09
486,Shamary,57.3434,58.2199,4.48,100,100,2.42,RU,2022-02-14 01:58:10
487,Ostrovnoy,68.0531,39.5131,21.61,71,100,27.07,RU,2022-02-14 01:58:10
488,Taganak,6.0833,118.3,82.54,82,100,8.34,PH,2022-02-14 01:58:11
489,Harvard,42.4222,-88.6137,12.18,69,48,1.88,US,2022-02-14 01:58:11
490,Andenes,69.3143,16.1194,31.98,64,100,12.66,NO,2022-02-14 01:58:12
491,Hachinohe,40.5,141.5,34.83,82,23,8.08,JP,2022-02-14 01:58:12
492,Alabaster,33.2443,-86.8164,40.87,55,0,5.75,US,2022-02-14 01:54:11
493,Ribeira Brava,32.65,-17.0667,61.72,72,90,1.88,PT,2022-02-14 01:58:13
494,Bouza,14.4229,6.0428,65.62,13,0,8.5,NE,2022-02-14 01:58:14
495,Malanje,-9.5402,16.341,63.34,98,100,4.85,AO,2022-02-14 01:58:14
496,Araci,-11.3333,-38.9667,73.36,89,97,1.79,BR,2022-02-14 01:58:15
497,Antofagasta,-23.65,-70.4,67.28,79,82,4.59,CL,2022-02-14 01:56:03
498,Halifax,44.6453,-63.5724,23.09,90,100,8.05,CA,2022-02-14 01:56:32
499,Yambio,4.5721,28.3955,74.43,37,58,2.26,SS,2022-02-14 01:58:16
500,Pacific Grove,36.6177,-121.9166,73.8,81,100,5.75,US,2022-02-14 01:58:17
501,Waipawa,-41.4122,175.5153,61.45,69,100,13.24,NZ,2022-02-14 01:58:18
502,Anamur,36.0751,32.8369,53.11,65,4,6.98,TR,2022-02-14 01:58:18
503,Shache,38.4167,77.2406,26.71,52,3,4.72,CN,2022-02-14 01:58:19
504,Bulnes,-36.7423,-72.2985,66.96,88,0,5.21,CL,2022-02-14 01:58:20
505,Jertih,5.7336,102.4897,75.07,78,98,2.06,MY,2022-02-14 01:59:20
506,Fukue,32.6881,128.8419,52.16,66,75,13.8,JP,2022-02-14 01:59:21
507,Dhidhdhoo,6.8833,73.1,80.62,73,89,3.6,MV,2022-02-14 01:59:21
508,Vestmanna,62.1564,-7.1664,31.12,64,75,9.22,FO,2022-02-14 01:59:22
509,Zhangjiakou,40.81,114.8794,3.27,64,8,7.65,CN,2022-02-14 01:59:23
510,Trinidad,-14.8333,-64.9,71.56,91,84,3.18,BO,2022-02-14 01:59:23
511,Shiraz,29.6036,52.5388,35.04,69,0,0.0,IR,2022-02-14 01:59:24
512,Karasuk,53.7377,78.0403,-7.91,100,10,7.27,RU,2022-02-14 01:59:24
513,Port Macquarie,-31.4333,152.9167,80.56,64,79,10.42,AU,2022-02-14 01:59:25
514,Bozdar,27.1828,68.636,57.27,25,0,8.46,PK,2022-02-14 01:59:25
515,Lima,-12.0432,-77.0282,70.9,76,0,12.66,PE,2022-02-14 01:59:26
516,Atbasar,51.8,68.3333,12.92,96,100,12.1,KZ,2022-02-14 01:59:26
517,Buchanan,5.8808,-10.0467,78.22,87,23,4.81,LR,2022-02-14 01:59:27
518,Cockburn Town,21.4612,-71.1419,78.76,73,20,9.22,TC,2022-02-14 01:59:29
519,Mount Darwin,-16.7725,31.5838,63.91,93,67,1.88,ZW,2022-02-14 01:59:30
520,Sao Joaquim,-28.2939,-49.9317,56.46,99,29,1.74,BR,2022-02-14 01:59:31
521,Ulaangom,49.9811,92.0667,-28.16,95,93,2.35,MN,2022-02-14 01:59:31
522,Duayaw Nkwanta,7.1724,-2.1028,70.54,93,17,2.44,GH,2022-02-14 01:59:32
523,Alofi,-19.0595,-169.9187,85.89,66,98,10.36,NU,2022-02-14 01:56:55
524,Uglegorsk,49.0833,142.0333,13.03,91,100,8.08,RU,2022-02-14 01:59:33
525,Alice Springs,-23.7,133.8833,90.95,24,0,10.36,AU,2022-02-14 01:58:02
526,Kaeo,-35.1,173.7833,75.33,61,6,4.7,NZ,2022-02-14 01:59:34
527,Lac Du Bonnet,50.2536,-96.0612,-7.55,99,97,4.56,CA,2022-02-14 01:59:35
528,Kupang,-10.1667,123.5833,84.11,66,4,2.53,ID,2022-02-14 01:59:35
529,Acarau,-2.8856,-40.12,79.39,82,52,13.24,BR,2022-02-14 01:59:36
530,Itatiaia,-22.4961,-44.5633,70.41,99,80,1.48,BR,2022-02-14 01:59:36
531,Nueva Guinea,11.6876,-84.4562,71.94,89,6,11.14,NI,2022-02-14 01:59:37
532,Coos Bay,43.3665,-124.2179,57.85,95,100,5.97,US,2022-02-14 01:59:37
533,Orai,25.9833,79.4667,54.0,56,0,2.28,IN,2022-02-14 01:59:38
534,Bathsheba,13.2167,-59.5167,77.61,73,75,17.27,BB,2022-02-14 01:57:59
535,Maceio,-9.6658,-35.7353,76.44,88,20,4.61,BR,2022-02-14 01:59:38
536,Shiyan,32.6475,110.7781,44.17,63,80,3.38,CN,2022-02-14 01:59:39
537,Gualeguay,-33.1416,-59.3097,62.73,40,0,2.26,AR,2022-02-14 01:59:40
538,Porto Novo,6.4965,2.6036,82.22,81,26,7.7,BJ,2022-02-14 01:59:40
539,Matamoros,25.5333,-103.25,49.93,36,100,2.51,MX,2022-02-14 01:59:41
540,Sao Joao Da Barra,-21.6403,-41.0511,77.09,88,31,13.42,BR,2022-02-14 01:59:41
541,Ancud,-41.8697,-73.8203,62.13,95,6,2.26,CL,2022-02-14 01:58:04
542,Quimper,48.0,-4.1,50.61,87,40,5.75,FR,2022-02-14 01:59:42
543,Pakxan,18.3778,103.6601,74.21,59,91,5.61,LA,2022-02-14 01:59:43
544,Thai Binh,20.45,106.3333,59.0,74,100,6.15,VN,2022-02-14 01:59:43
545,Tukrah,32.5341,20.5791,51.39,81,8,3.09,LY,2022-02-14 01:59:44
546,Clevelandia,-26.3958,-52.4708,62.44,97,0,2.93,BR,2022-02-14 01:59:45
547,Aldan,58.6031,125.3894,-12.39,96,98,2.13,RU,2022-02-14 01:59:45
548,Puka,58.0559,26.2436,33.94,81,100,11.05,EE,2022-02-14 02:00:46
549,Biltine,14.5333,20.9167,72.34,12,100,14.9,TD,2022-02-14 02:00:46
550,Poum,-20.2333,164.0167,82.89,76,99,11.14,NC,2022-02-14 01:57:05
551,Santa Rosa,14.3122,121.1114,83.08,72,30,8.16,PH,2022-02-14 02:00:47
552,Masunga,-20.6246,27.4488,63.43,62,0,6.71,BW,2022-02-14 02:00:48
553,Dordrecht,51.81,4.6736,54.0,73,100,8.99,NL,2022-02-14 02:00:49
554,Labuhan,-6.8844,112.2051,78.3,86,92,5.44,ID,2022-02-14 02:00:49
555,Robertsport,6.7533,-11.3686,78.89,88,6,7.2,LR,2022-02-14 02:00:50
556,Oistins,13.0667,-59.5333,76.66,73,6,18.79,BB,2022-02-14 02:00:51
557,Sobolevo,54.4299,31.8996,21.56,89,97,12.59,RU,2022-02-14 02:00:51
558,Yarmouth,41.7057,-70.2286,34.0,93,100,10.36,US,2022-02-14 02:00:52
